n,grid,goals,static,moving,BFS_steps
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . . . . . . X .\n1 X . . X . . . . . .\n2 X . . . . . . . . .\n3 X . . . . . . . . X\n4 . . . . . 2 . . . .\n5 X . . . . . . . . M\n6 . . . . . . . X . M\n7 X 1 . . X . . X . .\n8 . . . . . . . . 3 .\n9 . . . . X . . . . .,"{1: (7, 1), 2: (4, 5), 3: (8, 8)}","[(9, 4), (1, 0), (0, 8), (5, 0), (6, 7), (7, 7), (2, 0), (3, 9), (1, 3), (7, 4), (3, 0), (7, 0)]","[(6, 9), (5, 9)]",22
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . . . . 1 . . X\n1 . . X 3 . . . . . .\n2 . . . X . . . . X .\n3 . X . X . X . . . .\n4 X . . . . X . . . .\n5 X . M M X . . . X .\n6 . . . M 2 . . . X X\n7 X . X X . . . . . .\n8 . . X . . X . . X X\n9 X . . X . X . . . X,"{1: (0, 6), 2: (6, 4), 3: (1, 3)}","[(6, 9), (9, 9), (3, 5), (8, 8), (5, 0), (6, 8), (5, 4), (7, 2), (4, 0), (3, 1), (9, 3), (4, 5), (9, 0), (1, 2), (8, 2), (9, 5), (2, 3), (0, 9), (2, 8), (8, 5), (8, 9), (5, 8), (3, 3), (7, 0), (7, 3)]","[(6, 3), (5, 3), (5, 2)]",22
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . . X . . X M M\n1 . X . . . . . . X M\n2 . 2 . . . . . . 1 .\n3 . . . X X . . . . .\n4 X . . . X . X . . .\n5 . . . . . X . X X .\n6 . . . . . . . X . X\n7 . . . . . . . . . .\n8 . . 3 . . . . . . .\n9 . . . . . X . . . X,"{1: (2, 8), 2: (2, 1), 3: (8, 2)}","[(5, 7), (9, 5), (0, 7), (6, 9), (0, 4), (1, 8), (5, 5), (4, 0), (4, 6), (1, 1), (6, 7), (5, 8), (3, 3), (3, 4), (9, 9), (4, 4)]","[(1, 9), (0, 9), (0, 8)]",24
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . . . . X . X .\n1 . . . . . . . X . X\n2 X X . X . . X X . 1\n3 . . . X . . . . . .\n4 . X . X . . . . . .\n5 X . X X . . X . . X\n6 . . X . . . . X . .\n7 X . . . . . . X X .\n8 X . . . . X . . . .\n9 . . 2 . . . X 3 . X,"{1: (2, 9), 2: (9, 2), 3: (9, 7)}","[(6, 7), (9, 9), (5, 3), (9, 6), (2, 1), (0, 8), (1, 9), (8, 0), (7, 0), (4, 1), (5, 9), (5, 2), (8, 5), (2, 3), (6, 2), (5, 6), (2, 0), (2, 7), (7, 8), (2, 6), (7, 7), (0, 6), (4, 3), (1, 7), (5, 0), (3, 3)]",[],36
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . . . . . . X .\n1 . . . . . . . 2 . X\n2 X . X . . . . . . X\n3 . . . . X X . . X .\n4 . . X X X . X . . .\n5 X . . X . . X . . X\n6 . . . . . . . . X .\n7 . X . . X . M . . .\n8 X . . . . . M . . .\n9 . X . . 1 X 3 . . .,"{1: (9, 4), 2: (1, 7), 3: (9, 6)}","[(4, 6), (4, 4), (0, 8), (7, 1), (2, 9), (3, 5), (7, 4), (1, 9), (2, 2), (4, 3), (3, 8), (6, 8), (8, 0), (5, 6), (9, 5), (5, 3), (4, 2), (5, 9), (2, 0), (3, 4), (5, 0), (9, 1)]","[(8, 6), (7, 6)]",33
10,  0 1 2 3 4 5 6 7 8 9\n0 S X . . X . . . . .\n1 . . X . . X X . . .\n2 . . . . . . . . . .\n3 . X . . X . . . . .\n4 . . . . . . . . 2 X\n5 . . . X 3 . . . . .\n6 X . . . X . X . . .\n7 . . 1 . X X . . . .\n8 . . . X . . . . . X\n9 . . . . . . . . X .,"{1: (7, 2), 2: (4, 8), 3: (5, 4)}","[(7, 4), (0, 4), (6, 6), (7, 5), (8, 9), (6, 4), (3, 4), (0, 1), (5, 3), (4, 9), (1, 6), (3, 1), (1, 2), (8, 3), (1, 5), (9, 8), (6, 0)]",[],23
10,  0 1 2 3 4 5 6 7 8 9\n0 S X . . . X X X . .\n1 . . . . . . . . . .\n2 X . . . X X . . 2 .\n3 . . X . M . X . . X\n4 1 X . M M X . X . .\n5 . X X X . . . . . .\n6 . . . X X X . X X .\n7 . . X . X . . X . X\n8 X . . . . . . . . X\n9 . . 3 . X . . . . .,"{1: (4, 0), 2: (2, 8), 3: (9, 2)}","[(7, 9), (7, 7), (5, 2), (6, 5), (7, 2), (2, 4), (2, 0), (8, 0), (4, 1), (6, 4), (6, 7), (6, 8), (3, 6), (0, 6), (2, 5), (8, 9), (5, 1), (0, 5), (7, 4), (3, 2), (9, 4), (4, 5), (4, 7), (5, 3), (0, 1), (3, 9), (6, 3), (0, 7)]","[(3, 4), (4, 4), (4, 3)]",31
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . . . . . . . .\n1 . . . . . . . . . .\n2 . X . . . . . . . .\n3 2 . . . . . . X . 1\n4 X . . . . . . . . X\n5 . . . . . . . . . .\n6 . . . X X . . . . .\n7 . . . . 3 X . . . .\n8 . . . . . X . . . X\n9 X . . . . . . . . .,"{1: (3, 9), 2: (3, 0), 3: (7, 4)}","[(9, 0), (2, 1), (6, 3), (8, 5), (8, 9), (4, 0), (6, 4), (7, 5), (4, 9), (3, 7)]",[],31
10,  0 1 2 3 4 5 6 7 8 9\n0 S . X . . . X . . X\n1 X . X X . . M . . .\n2 . . . . . M M . . X\n3 X . . . . M X X . X\n4 . . . . X . . . X .\n5 X . . . . X . . X X\n6 X . . . 1 . . . X .\n7 . . . . . X X . X .\n8 . 3 X . X X 2 . X X\n9 . . . . . . X . . .,"{1: (6, 4), 2: (8, 6), 3: (8, 1)}","[(8, 4), (8, 2), (8, 5), (4, 4), (0, 9), (8, 9), (5, 5), (7, 5), (3, 9), (6, 8), (2, 9), (7, 6), (1, 2), (5, 9), (3, 0), (5, 8), (5, 0), (1, 0), (8, 8), (0, 2), (9, 6), (0, 6), (1, 3), (3, 6), (7, 8), (6, 0), (3, 7), (4, 8)]","[(1, 6), (2, 6), (2, 5), (3, 5)]",27
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . . X . . . . .\n1 3 . . . . . . . . .\n2 X . . . X . X . X .\n3 . . . . . 2 . . . .\n4 . . . . . . . . . .\n5 . . . . . . X . . .\n6 . . X . . M . X . .\n7 . . . . . M . . . .\n8 X . . . . M M . . .\n9 X . . 1 . . . X . .,"{1: (9, 3), 2: (3, 5), 3: (1, 0)}","[(9, 7), (2, 8), (6, 7), (6, 2), (2, 6), (9, 0), (2, 0), (5, 6), (2, 4), (8, 0), (0, 4)]","[(8, 6), (8, 5), (7, 5), (6, 5)]",27
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . . . . 1 . . .\n1 . X . . . . 3 . . .\n2 . 2 . X . . . X . X\n3 . . . . . . . . . .\n4 . . . . X . . . . .\n5 . . . . . . . . . .\n6 . . . . . . . . X .\n7 . X . . . . . . . .\n8 . X . . . . X . . .\n9 . . . X . . X . X .,"{1: (0, 6), 2: (2, 1), 3: (1, 6)}","[(1, 1), (9, 3), (2, 9), (2, 3), (7, 1), (2, 7), (9, 6), (8, 6), (4, 4), (9, 8), (8, 1), (6, 8)]",[],19
10,  0 1 2 3 4 5 6 7 8 9\n0 S . X . . M M . . 3\n1 . . . . . . . . . .\n2 . . . . X . . . . .\n3 . . X X X . . . X 1\n4 X . X X X . . . . 2\n5 . . . . . X X X . .\n6 X . X . . X . . X .\n7 X . X . X . . X . .\n8 . X . . . . X . . X\n9 . . . . . X . . X .,"{1: (3, 9), 2: (4, 9), 3: (0, 9)}","[(7, 7), (8, 6), (9, 8), (9, 5), (8, 1), (5, 6), (6, 0), (6, 8), (4, 4), (6, 2), (7, 0), (3, 3), (4, 3), (5, 5), (4, 0), (7, 4), (6, 5), (0, 2), (3, 2), (8, 9), (4, 2), (7, 2), (5, 7), (3, 4), (3, 8), (2, 4)]","[(0, 6), (0, 5)]",17
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . . . . . . 2 M\n1 . . X . . . . . M M\n2 3 . . . X . . X . .\n3 . . . . . X X . . X\n4 . 1 . . X X . . . .\n5 . . . . . . . X . .\n6 . . . X X X . . . .\n7 . . . . . . . . . X\n8 . . . . . . . . . .\n9 . . X . . . . . . .,"{1: (4, 1), 2: (0, 8), 3: (2, 0)}","[(9, 2), (3, 6), (6, 5), (6, 4), (3, 9), (2, 4), (3, 5), (1, 2), (7, 9), (5, 7), (4, 4), (4, 5), (6, 3), (2, 7)]","[(0, 9), (1, 9), (1, 8)]",26
10,  0 1 2 3 4 5 6 7 8 9\n0 S X . X . . . . . .\n1 . X . . . . . . X M\n2 . X . X . . . X X M\n3 . . . . 1 . . X . M\n4 X X . . X . . . . .\n5 . . . . . . X X . X\n6 X . . . . . . X X .\n7 3 . . . X . X . X .\n8 . X . X . 2 . . X X\n9 . X . . . X . . . .,"{1: (3, 4), 2: (8, 5), 3: (7, 0)}","[(4, 1), (4, 4), (5, 9), (3, 7), (2, 7), (6, 8), (9, 1), (8, 3), (8, 9), (5, 6), (8, 1), (1, 1), (0, 1), (7, 6), (4, 0), (9, 5), (2, 1), (7, 8), (0, 3), (2, 8), (6, 7), (8, 8), (1, 8), (5, 7), (7, 4), (2, 3), (6, 0)]","[(1, 9), (2, 9), (3, 9)]",21
10,  0 1 2 3 4 5 6 7 8 9\n0 S . . . X . . X . .\n1 . . . . . . . . . 1\n2 . . . . . . . . . .\n3 . . . . . . . X . .\n4 . . . . . . X X . .\n5 3 . X . X X . . X .\n6 X . . X 2 . . . . .\n7 . . . . . . . . . .\n8 . . X . . . . X . .\n9 . . . . . . . . . .,"{1: (1, 9), 2: (6, 4), 3: (5, 0)}","[(0, 4), (4, 6), (6, 3), (6, 0), (5, 8), (8, 2), (4, 7), (8, 7), (3, 7), (5, 5), (5, 4), (0, 7), (5, 2)]",[],27
